cases,cumulative_cases,date_report,province
0,13,20-07-2021,Repatriated
0,13,21-07-2021,Repatriated
0,13,22-07-2021,Repatriated
0,13,23-07-2021,Repatriated
0,13,24-07-2021,Repatriated
0,13,25-07-2021,Repatriated
0,13,26-07-2021,Repatriated
0,13,27-07-2021,Repatriated
0,13,28-07-2021,Repatriated
0,13,29-07-2021,Repatriated
0,13,30-07-2021,Repatriated
0,13,31-07-2021,Repatriated
0,13,01-08-2021,Repatriated
0,13,02-08-2021,Repatriated
0,13,03-08-2021,Repatriated
0,13,04-08-2021,Repatriated
0,13,05-08-2021,Repatriated
0,13,06-08-2021,Repatriated
0,13,07-08-2021,Repatriated
0,13,08-08-2021,Repatriated
0,13,09-08-2021,Repatriated
0,13,10-08-2021,Repatriated
0,13,11-08-2021,Repatriated
0,13,12-08-2021,Repatriated
0,13,13-08-2021,Repatriated
0,13,14-08-2021,Repatriated
0,13,15-08-2021,Repatriated
0,13,16-08-2021,Repatriated
0,13,17-08-2021,Repatriated
0,13,18-08-2021,Repatriated
0,13,19-08-2021,Repatriated
0,13,20-08-2021,Repatriated
0,13,21-08-2021,Repatriated
0,13,22-08-2021,Repatriated
0,13,23-08-2021,Repatriated
0,13,24-08-2021,Repatriated
0,13,25-08-2021,Repatriated
0,13,26-08-2021,Repatriated
0,13,27-08-2021,Repatriated
0,13,28-08-2021,Repatriated
0,13,29-08-2021,Repatriated
0,13,30-08-2021,Repatriated
0,13,31-08-2021,Repatriated
0,13,01-09-2021,Repatriated
0,13,02-09-2021,Repatriated
0,13,03-09-2021,Repatriated
0,13,04-09-2021,Repatriated
0,13,05-09-2021,Repatriated
0,13,06-09-2021,Repatriated
0,13,07-09-2021,Repatriated
0,13,08-09-2021,Repatriated
0,13,09-09-2021,Repatriated
0,13,10-09-2021,Repatriated
0,13,11-09-2021,Repatriated
0,13,12-09-2021,Repatriated
0,13,13-09-2021,Repatriated
0,13,14-09-2021,Repatriated
0,13,15-09-2021,Repatriated
0,13,16-09-2021,Repatriated
0,13,17-09-2021,Repatriated
0,13,18-09-2021,Repatriated
0,13,19-09-2021,Repatriated
0,13,20-09-2021,Repatriated
0,13,21-09-2021,Repatriated
0,13,22-09-2021,Repatriated
0,13,23-09-2021,Repatriated
0,13,24-09-2021,Repatriated
0,13,25-09-2021,Repatriated
0,13,26-09-2021,Repatriated
0,13,27-09-2021,Repatriated
0,13,28-09-2021,Repatriated
0,13,29-09-2021,Repatriated
0,13,30-09-2021,Repatriated
0,13,01-10-2021,Repatriated
0,13,02-10-2021,Repatriated
0,13,03-10-2021,Repatriated
0,13,04-10-2021,Repatriated
0,13,05-10-2021,Repatriated
0,13,06-10-2021,Repatriated
0,13,07-10-2021,Repatriated
0,13,08-10-2021,Repatriated
0,13,09-10-2021,Repatriated
0,13,10-10-2021,Repatriated
0,13,11-10-2021,Repatriated
0,13,12-10-2021,Repatriated
0,13,13-10-2021,Repatriated
0,13,14-10-2021,Repatriated
0,13,15-10-2021,Repatriated
0,13,16-10-2021,Repatriated
0,13,17-10-2021,Repatriated
0,13,18-10-2021,Repatriated
0,13,19-10-2021,Repatriated
0,13,20-10-2021,Repatriated
0,13,21-10-2021,Repatriated
0,13,22-10-2021,Repatriated
0,13,23-10-2021,Repatriated
0,13,24-10-2021,Repatriated
0,13,25-10-2021,Repatriated
0,13,26-10-2021,Repatriated
0,13,27-10-2021,Repatriated
0,13,28-10-2021,Repatriated
0,13,29-10-2021,Repatriated
0,13,30-10-2021,Repatriated
0,13,31-10-2021,Repatriated
0,13,01-11-2021,Repatriated
0,13,02-11-2021,Repatriated
0,13,03-11-2021,Repatriated
0,13,04-11-2021,Repatriated
0,13,05-11-2021,Repatriated
0,13,06-11-2021,Repatriated
0,13,07-11-2021,Repatriated
0,13,08-11-2021,Repatriated
0,13,09-11-2021,Repatriated
0,13,10-11-2021,Repatriated
0,13,11-11-2021,Repatriated
0,13,12-11-2021,Repatriated
0,13,13-11-2021,Repatriated
0,13,14-11-2021,Repatriated
0,13,15-11-2021,Repatriated
0,13,16-11-2021,Repatriated
0,13,17-11-2021,Repatriated
0,13,18-11-2021,Repatriated
0,13,19-11-2021,Repatriated
0,13,20-11-2021,Repatriated
0,13,21-11-2021,Repatriated
0,13,22-11-2021,Repatriated
0,13,23-11-2021,Repatriated
0,13,24-11-2021,Repatriated
0,13,25-11-2021,Repatriated
0,13,26-11-2021,Repatriated
0,13,27-11-2021,Repatriated
0,13,28-11-2021,Repatriated
0,13,29-11-2021,Repatriated
0,13,30-11-2021,Repatriated
0,13,01-12-2021,Repatriated
0,13,02-12-2021,Repatriated
0,13,03-12-2021,Repatriated
0,13,04-12-2021,Repatriated
0,13,05-12-2021,Repatriated
0,13,06-12-2021,Repatriated
0,13,07-12-2021,Repatriated
0,13,08-12-2021,Repatriated
0,13,09-12-2021,Repatriated
0,13,10-12-2021,Repatriated
0,13,11-12-2021,Repatriated
0,13,12-12-2021,Repatriated
0,13,13-12-2021,Repatriated
0,13,14-12-2021,Repatriated
0,13,15-12-2021,Repatriated
0,13,16-12-2021,Repatriated
0,13,17-12-2021,Repatriated
0,13,18-12-2021,Repatriated
0,13,19-12-2021,Repatriated
0,13,20-12-2021,Repatriated
0,13,21-12-2021,Repatriated
0,13,22-12-2021,Repatriated
0,13,23-12-2021,Repatriated
0,13,24-12-2021,Repatriated
0,13,25-12-2021,Repatriated
0,13,26-12-2021,Repatriated
0,13,27-12-2021,Repatriated
0,13,28-12-2021,Repatriated
0,13,29-12-2021,Repatriated
0,13,30-12-2021,Repatriated
0,13,31-12-2021,Repatriated
0,13,01-01-2022,Repatriated
0,13,02-01-2022,Repatriated
0,13,03-01-2022,Repatriated
0,13,04-01-2022,Repatriated
0,13,05-01-2022,Repatriated
0,13,06-01-2022,Repatriated
0,13,07-01-2022,Repatriated
0,13,08-01-2022,Repatriated
0,13,09-01-2022,Repatriated
0,13,10-01-2022,Repatriated
0,13,11-01-2022,Repatriated
0,13,12-01-2022,Repatriated
0,13,13-01-2022,Repatriated
0,13,14-01-2022,Repatriated
0,13,15-01-2022,Repatriated
0,13,16-01-2022,Repatriated
0,13,17-01-2022,Repatriated
0,13,18-01-2022,Repatriated
0,13,19-01-2022,Repatriated
0,13,20-01-2022,Repatriated
0,13,21-01-2022,Repatriated
0,13,22-01-2022,Repatriated
0,13,23-01-2022,Repatriated
0,13,24-01-2022,Repatriated
0,0,25-01-2020,Saskatchewan
0,0,26-01-2020,Saskatchewan
0,0,27-01-2020,Saskatchewan
0,0,28-01-2020,Saskatchewan
0,0,29-01-2020,Saskatchewan
0,0,30-01-2020,Saskatchewan
0,0,31-01-2020,Saskatchewan
0,0,01-02-2020,Saskatchewan
0,0,02-02-2020,Saskatchewan
0,0,03-02-2020,Saskatchewan
0,0,04-02-2020,Saskatchewan
0,0,05-02-2020,Saskatchewan
0,0,06-02-2020,Saskatchewan
0,0,07-02-2020,Saskatchewan
0,0,08-02-2020,Saskatchewan
0,0,09-02-2020,Saskatchewan
0,0,10-02-2020,Saskatchewan
0,0,11-02-2020,Saskatchewan
0,0,12-02-2020,Saskatchewan
0,0,13-02-2020,Saskatchewan
0,0,14-02-2020,Saskatchewan
0,0,15-02-2020,Saskatchewan
0,0,16-02-2020,Saskatchewan
0,0,17-02-2020,Saskatchewan
0,0,18-02-2020,Saskatchewan
0,0,19-02-2020,Saskatchewan
0,0,20-02-2020,Saskatchewan
0,0,21-02-2020,Saskatchewan
0,0,22-02-2020,Saskatchewan
0,0,23-02-2020,Saskatchewan
0,0,24-02-2020,Saskatchewan
0,0,25-02-2020,Saskatchewan
0,0,26-02-2020,Saskatchewan
0,0,27-02-2020,Saskatchewan
0,0,28-02-2020,Saskatchewan
0,0,29-02-2020,Saskatchewan
0,0,01-03-2020,Saskatchewan
0,0,02-03-2020,Saskatchewan
0,0,03-03-2020,Saskatchewan
0,0,04-03-2020,Saskatchewan
0,0,05-03-2020,Saskatchewan
0,0,06-03-2020,Saskatchewan
0,0,07-03-2020,Saskatchewan
0,0,08-03-2020,Saskatchewan
0,0,09-03-2020,Saskatchewan
0,0,10-03-2020,Saskatchewan
0,0,11-03-2020,Saskatchewan
1,1,12-03-2020,Saskatchewan
1,2,13-03-2020,Saskatchewan
4,6,14-03-2020,Saskatchewan
0,6,15-03-2020,Saskatchewan
1,7,16-03-2020,Saskatchewan
1,8,17-03-2020,Saskatchewan
8,16,18-03-2020,Saskatchewan
4,20,19-03-2020,Saskatchewan
6,26,20-03-2020,Saskatchewan
18,44,21-03-2020,Saskatchewan
8,52,22-03-2020,Saskatchewan
14,66,23-03-2020,Saskatchewan
6,72,24-03-2020,Saskatchewan
14,86,25-03-2020,Saskatchewan
9,95,26-03-2020,Saskatchewan
9,104,27-03-2020,Saskatchewan
30,134,28-03-2020,Saskatchewan
22,156,29-03-2020,Saskatchewan
20,176,30-03-2020,Saskatchewan
8,184,31-03-2020,Saskatchewan
9,193,01-04-2020,Saskatchewan
13,206,02-04-2020,Saskatchewan
14,220,03-04-2020,Saskatchewan
11,231,04-04-2020,Saskatchewan
18,249,05-04-2020,Saskatchewan
4,253,06-04-2020,Saskatchewan
7,260,07-04-2020,Saskatchewan
11,271,08-04-2020,Saskatchewan
7,278,09-04-2020,Saskatchewan
7,285,10-04-2020,Saskatchewan
4,289,11-04-2020,Saskatchewan
9,298,12-04-2020,Saskatchewan
2,300,13-04-2020,Saskatchewan
1,301,14-04-2020,Saskatchewan
3,304,15-04-2020,Saskatchewan
1,305,16-04-2020,Saskatchewan
2,307,17-04-2020,Saskatchewan
6,313,18-04-2020,Saskatchewan
2,315,19-04-2020,Saskatchewan
1,316,20-04-2020,Saskatchewan
4,320,21-04-2020,Saskatchewan
6,326,22-04-2020,Saskatchewan
5,331,23-04-2020,Saskatchewan
10,341,24-04-2020,Saskatchewan
8,349,25-04-2020,Saskatchewan
4,353,26-04-2020,Saskatchewan
12,365,27-04-2020,Saskatchewan
1,366,28-04-2020,Saskatchewan
17,383,29-04-2020,Saskatchewan
6,389,30-04-2020,Saskatchewan
26,415,01-05-2020,Saskatchewan
6,421,02-05-2020,Saskatchewan
12,433,03-05-2020,Saskatchewan
34,467,04-05-2020,Saskatchewan
20,487,05-05-2020,Saskatchewan
25,512,06-05-2020,Saskatchewan
19,531,07-05-2020,Saskatchewan
13,544,08-05-2020,Saskatchewan
9,553,09-05-2020,Saskatchewan
11,564,10-05-2020,Saskatchewan
4,568,11-05-2020,Saskatchewan
5,573,12-05-2020,Saskatchewan
5,578,13-05-2020,Saskatchewan
5,583,14-05-2020,Saskatchewan
8,591,15-05-2020,Saskatchewan
1,592,16-05-2020,Saskatchewan
1,593,17-05-2020,Saskatchewan
0,593,18-05-2020,Saskatchewan
7,600,19-05-2020,Saskatchewan
21,621,20-05-2020,Saskatchewan
2,623,21-05-2020,Saskatchewan
5,628,22-05-2020,Saskatchewan
3,631,23-05-2020,Saskatchewan
2,633,24-05-2020,Saskatchewan
2,635,25-05-2020,Saskatchewan
0,635,26-05-2020,Saskatchewan
2,637,27-05-2020,Saskatchewan
1,638,28-05-2020,Saskatchewan
2,640,29-05-2020,Saskatchewan
4,644,30-05-2020,Saskatchewan
1,645,31-05-2020,Saskatchewan
1,646,01-06-2020,Saskatchewan
0,646,02-06-2020,Saskatchewan
1,647,03-06-2020,Saskatchewan
1,648,04-06-2020,Saskatchewan
1,649,05-06-2020,Saskatchewan
1,650,06-06-2020,Saskatchewan
0,650,07-06-2020,Saskatchewan
4,654,08-06-2020,Saskatchewan
2,656,09-06-2020,Saskatchewan
2,658,10-06-2020,Saskatchewan
2,660,11-06-2020,Saskatchewan
3,663,12-06-2020,Saskatchewan
1,664,13-06-2020,Saskatchewan
1,665,14-06-2020,Saskatchewan
16,681,15-06-2020,Saskatchewan
0,681,16-06-2020,Saskatchewan
9,690,17-06-2020,Saskatchewan
14,704,18-06-2020,Saskatchewan
8,712,19-06-2020,Saskatchewan
10,722,20-06-2020,Saskatchewan
19,741,21-06-2020,Saskatchewan
1,742,22-06-2020,Saskatchewan
11,753,23-06-2020,Saskatchewan
4,757,24-06-2020,Saskatchewan
3,760,25-06-2020,Saskatchewan
12,772,26-06-2020,Saskatchewan
6,778,27-06-2020,Saskatchewan
1,779,28-06-2020,Saskatchewan
1,780,29-06-2020,Saskatchewan
6,786,30-06-2020,Saskatchewan
0,786,01-07-2020,Saskatchewan
10,796,02-07-2020,Saskatchewan
1,797,03-07-2020,Saskatchewan
0,797,04-07-2020,Saskatchewan
0,797,05-07-2020,Saskatchewan
9,806,06-07-2020,Saskatchewan
1,807,07-07-2020,Saskatchewan
2,809,08-07-2020,Saskatchewan
5,814,09-07-2020,Saskatchewan
2,816,10-07-2020,Saskatchewan
1,817,11-07-2020,Saskatchewan
20,837,12-07-2020,Saskatchewan
31,868,13-07-2020,Saskatchewan
5,873,14-07-2020,Saskatchewan
5,878,15-07-2020,Saskatchewan
42,920,16-07-2020,Saskatchewan
13,933,17-07-2020,Saskatchewan
6,939,18-07-2020,Saskatchewan
5,944,19-07-2020,Saskatchewan
19,963,20-07-2020,Saskatchewan
8,971,21-07-2020,Saskatchewan
60,1031,22-07-2020,Saskatchewan
42,1073,23-07-2020,Saskatchewan
27,1100,24-07-2020,Saskatchewan
37,1137,25-07-2020,Saskatchewan
42,1179,26-07-2020,Saskatchewan
30,1209,27-07-2020,Saskatchewan
9,1218,28-07-2020,Saskatchewan
50,1268,29-07-2020,Saskatchewan
38,1306,30-07-2020,Saskatchewan
14,1320,31-07-2020,Saskatchewan
15,1335,01-08-2020,Saskatchewan
8,1343,02-08-2020,Saskatchewan
17,1360,03-08-2020,Saskatchewan
9,1369,04-08-2020,Saskatchewan
8,1377,05-08-2020,Saskatchewan
11,1388,06-08-2020,Saskatchewan
20,1408,07-08-2020,Saskatchewan
23,1431,08-08-2020,Saskatchewan
14,1445,09-08-2020,Saskatchewan
4,1449,10-08-2020,Saskatchewan
29,1478,11-08-2020,Saskatchewan
5,1483,12-08-2020,Saskatchewan
27,1510,13-08-2020,Saskatchewan
30,1540,14-08-2020,Saskatchewan
25,1565,15-08-2020,Saskatchewan
15,1580,16-08-2020,Saskatchewan
1,1581,17-08-2020,Saskatchewan
2,1583,18-08-2020,Saskatchewan
4,1587,19-08-2020,Saskatchewan
4,1591,20-08-2020,Saskatchewan
5,1596,21-08-2020,Saskatchewan
2,1598,22-08-2020,Saskatchewan
2,1600,23-08-2020,Saskatchewan
3,1603,24-08-2020,Saskatchewan
0,1603,25-08-2020,Saskatchewan
3,1606,26-08-2020,Saskatchewan
5,1611,27-08-2020,Saskatchewan
2,1613,28-08-2020,Saskatchewan
4,1617,29-08-2020,Saskatchewan
0,1617,30-08-2020,Saskatchewan
4,1621,31-08-2020,Saskatchewan
3,1624,01-09-2020,Saskatchewan
2,1626,02-09-2020,Saskatchewan
10,1636,03-09-2020,Saskatchewan
4,1640,04-09-2020,Saskatchewan
5,1645,05-09-2020,Saskatchewan
8,1653,06-09-2020,Saskatchewan
11,1664,07-09-2020,Saskatchewan
7,1671,08-09-2020,Saskatchewan
1,1672,09-09-2020,Saskatchewan
5,1677,10-09-2020,Saskatchewan
13,1690,11-09-2020,Saskatchewan
20,1710,12-09-2020,Saskatchewan
15,1725,13-09-2020,Saskatchewan
8,1733,14-09-2020,Saskatchewan
10,1743,15-09-2020,Saskatchewan
9,1752,16-09-2020,Saskatchewan
7,1759,17-09-2020,Saskatchewan
19,1778,18-09-2020,Saskatchewan
11,1789,19-09-2020,Saskatchewan
20,1809,20-09-2020,Saskatchewan
7,1816,21-09-2020,Saskatchewan
10,1826,22-09-2020,Saskatchewan
6,1832,23-09-2020,Saskatchewan
5,1837,24-09-2020,Saskatchewan
9,1846,25-09-2020,Saskatchewan
19,1865,26-09-2020,Saskatchewan
15,1880,27-09-2020,Saskatchewan
14,1894,28-09-2020,Saskatchewan
7,1901,29-09-2020,Saskatchewan
14,1915,30-09-2020,Saskatchewan
14,1929,01-10-2020,Saskatchewan
13,1942,02-10-2020,Saskatchewan
14,1956,03-10-2020,Saskatchewan
5,1961,04-10-2020,Saskatchewan
9,1970,05-10-2020,Saskatchewan
16,1986,06-10-2020,Saskatchewan
11,1997,07-10-2020,Saskatchewan
18,2015,08-10-2020,Saskatchewan
22,2037,09-10-2020,Saskatchewan
34,2071,10-10-2020,Saskatchewan
24,2095,11-10-2020,Saskatchewan
48,2143,12-10-2020,Saskatchewan
34,2177,13-10-2020,Saskatchewan
25,2202,14-10-2020,Saskatchewan
31,2233,15-10-2020,Saskatchewan
40,2273,16-10-2020,Saskatchewan
35,2308,17-10-2020,Saskatchewan
24,2332,18-10-2020,Saskatchewan
66,2398,19-10-2020,Saskatchewan
45,2443,20-10-2020,Saskatchewan
57,2500,21-10-2020,Saskatchewan
62,2562,22-10-2020,Saskatchewan
33,2595,23-10-2020,Saskatchewan
78,2673,24-10-2020,Saskatchewan
60,2733,25-10-2020,Saskatchewan
54,2787,26-10-2020,Saskatchewan
58,2845,27-10-2020,Saskatchewan
67,2912,28-10-2020,Saskatchewan
82,2994,29-10-2020,Saskatchewan
76,3070,30-10-2020,Saskatchewan
78,3148,31-10-2020,Saskatchewan
74,3222,01-11-2020,Saskatchewan
73,3295,02-11-2020,Saskatchewan
82,3377,03-11-2020,Saskatchewan
36,3413,04-11-2020,Saskatchewan
129,3542,05-11-2020,Saskatchewan
86,3628,06-11-2020,Saskatchewan
116,3744,07-11-2020,Saskatchewan
159,3903,08-11-2020,Saskatchewan
191,4094,09-11-2020,Saskatchewan
127,4221,10-11-2020,Saskatchewan
112,4333,11-11-2020,Saskatchewan
106,4439,12-11-2020,Saskatchewan
81,4520,13-11-2020,Saskatchewan
305,4825,14-11-2020,Saskatchewan
181,5006,15-11-2020,Saskatchewan
181,5187,16-11-2020,Saskatchewan
240,5427,17-11-2020,Saskatchewan
131,5558,18-11-2020,Saskatchewan
99,5657,19-11-2020,Saskatchewan
147,5804,20-11-2020,Saskatchewan
439,6243,21-11-2020,Saskatchewan
237,6480,22-11-2020,Saskatchewan
235,6715,23-11-2020,Saskatchewan
177,6892,24-11-2020,Saskatchewan
165,7057,25-11-2020,Saskatchewan
314,7371,26-11-2020,Saskatchewan
329,7700,27-11-2020,Saskatchewan
196,7896,28-11-2020,Saskatchewan
353,8249,29-11-2020,Saskatchewan
324,8573,30-11-2020,Saskatchewan
181,8754,01-12-2020,Saskatchewan
236,8990,02-12-2020,Saskatchewan
260,9250,03-12-2020,Saskatchewan
284,9534,04-12-2020,Saskatchewan
202,9736,05-12-2020,Saskatchewan
416,10152,06-12-2020,Saskatchewan
274,10426,07-12-2020,Saskatchewan
182,10608,08-12-2020,Saskatchewan
301,10909,09-12-2020,Saskatchewan
323,11232,10-12-2020,Saskatchewan
245,11477,11-12-2020,Saskatchewan
275,11752,12-12-2020,Saskatchewan
221,11973,13-12-2020,Saskatchewan
268,12241,14-12-2020,Saskatchewan
194,12435,15-12-2020,Saskatchewan
170,12605,16-12-2020,Saskatchewan
239,12844,17-12-2020,Saskatchewan
246,13090,18-12-2020,Saskatchewan
252,13342,19-12-2020,Saskatchewan
226,13568,20-12-2020,Saskatchewan
206,13774,21-12-2020,Saskatchewan
182,13956,22-12-2020,Saskatchewan
162,14118,23-12-2020,Saskatchewan
155,14273,24-12-2020,Saskatchewan
0,14273,25-12-2020,Saskatchewan
2,14275,26-12-2020,Saskatchewan
555,14830,27-12-2020,Saskatchewan
1,14831,28-12-2020,Saskatchewan
206,15037,29-12-2020,Saskatchewan
148,15185,30-12-2020,Saskatchewan
192,15377,31-12-2020,Saskatchewan
1,15378,01-01-2021,Saskatchewan
486,15864,02-01-2021,Saskatchewan
238,16102,03-01-2021,Saskatchewan
287,16389,04-01-2021,Saskatchewan
154,16543,05-01-2021,Saskatchewan
277,16820,06-01-2021,Saskatchewan
336,17156,07-01-2021,Saskatchewan
337,17493,08-01-2021,Saskatchewan
330,17823,09-01-2021,Saskatchewan
2,17825,10-01-2021,Saskatchewan
720,18545,11-01-2021,Saskatchewan
248,18793,12-01-2021,Saskatchewan
247,19040,13-01-2021,Saskatchewan
314,19354,14-01-2021,Saskatchewan
382,19736,15-01-2021,Saskatchewan
272,20008,16-01-2021,Saskatchewan
291,20299,17-01-2021,Saskatchewan
286,20585,18-01-2021,Saskatchewan
308,20893,19-01-2021,Saskatchewan
234,21127,20-01-2021,Saskatchewan
223,21350,21-01-2021,Saskatchewan
314,21664,22-01-2021,Saskatchewan
275,21939,23-01-2021,Saskatchewan
260,22199,24-01-2021,Saskatchewan
239,22438,25-01-2021,Saskatchewan
233,22671,26-01-2021,Saskatchewan
149,22820,27-01-2021,Saskatchewan
246,23066,28-01-2021,Saskatchewan
331,23397,29-01-2021,Saskatchewan
258,23655,30-01-2021,Saskatchewan
238,23893,31-01-2021,Saskatchewan
147,24040,01-02-2021,Saskatchewan
224,24264,02-02-2021,Saskatchewan
194,24458,03-02-2021,Saskatchewan
248,24706,04-02-2021,Saskatchewan
268,24974,05-02-2021,Saskatchewan
265,25239,06-02-2021,Saskatchewan
194,25433,07-02-2021,Saskatchewan
167,25600,08-02-2021,Saskatchewan
78,25678,09-02-2021,Saskatchewan
180,25858,10-02-2021,Saskatchewan
114,25972,11-02-2021,Saskatchewan
197,26169,12-02-2021,Saskatchewan
245,26414,13-02-2021,Saskatchewan
162,26576,14-02-2021,Saskatchewan
1,26577,15-02-2021,Saskatchewan
279,26856,16-02-2021,Saskatchewan
124,26980,17-02-2021,Saskatchewan
146,27126,18-02-2021,Saskatchewan
148,27274,19-02-2021,Saskatchewan
192,27466,20-02-2021,Saskatchewan
184,27650,21-02-2021,Saskatchewan
177,27827,22-02-2021,Saskatchewan
124,27951,23-02-2021,Saskatchewan
56,28007,24-02-2021,Saskatchewan
212,28219,25-02-2021,Saskatchewan
154,28373,26-02-2021,Saskatchewan
163,28536,27-02-2021,Saskatchewan
141,28677,28-02-2021,Saskatchewan
154,28831,01-03-2021,Saskatchewan
135,28966,02-03-2021,Saskatchewan
122,29088,03-03-2021,Saskatchewan
169,29257,04-03-2021,Saskatchewan
209,29466,05-03-2021,Saskatchewan
163,29629,06-03-2021,Saskatchewan
117,29746,07-03-2021,Saskatchewan
97,29843,08-03-2021,Saskatchewan
113,29956,09-03-2021,Saskatchewan
114,30070,10-03-2021,Saskatchewan
165,30235,11-03-2021,Saskatchewan
177,30412,12-03-2021,Saskatchewan
153,30565,13-03-2021,Saskatchewan
98,30663,14-03-2021,Saskatchewan
111,30774,15-03-2021,Saskatchewan
157,30931,16-03-2021,Saskatchewan
88,31019,17-03-2021,Saskatchewan
116,31135,18-03-2021,Saskatchewan
176,31311,19-03-2021,Saskatchewan
200,31511,20-03-2021,Saskatchewan
179,31690,21-03-2021,Saskatchewan
204,31894,22-03-2021,Saskatchewan
151,32045,23-03-2021,Saskatchewan
189,32234,24-03-2021,Saskatchewan
170,32404,25-03-2021,Saskatchewan
215,32619,26-03-2021,Saskatchewan
224,32843,27-03-2021,Saskatchewan
251,33094,28-03-2021,Saskatchewan
205,33299,29-03-2021,Saskatchewan
164,33463,30-03-2021,Saskatchewan
193,33656,31-03-2021,Saskatchewan
203,33859,01-04-2021,Saskatchewan
258,34117,02-04-2021,Saskatchewan
282,34399,03-04-2021,Saskatchewan
222,34621,04-04-2021,Saskatchewan
222,34843,05-04-2021,Saskatchewan
220,35063,06-04-2021,Saskatchewan
190,35253,07-04-2021,Saskatchewan
213,35466,08-04-2021,Saskatchewan
362,35828,09-04-2021,Saskatchewan
241,36069,10-04-2021,Saskatchewan
321,36390,11-04-2021,Saskatchewan
300,36690,12-04-2021,Saskatchewan
290,36980,13-04-2021,Saskatchewan
197,37177,14-04-2021,Saskatchewan
294,37471,15-04-2021,Saskatchewan
234,37705,16-04-2021,Saskatchewan
252,37957,17-04-2021,Saskatchewan
290,38247,18-04-2021,Saskatchewan
246,38493,19-04-2021,Saskatchewan
257,38750,20-04-2021,Saskatchewan
240,38990,21-04-2021,Saskatchewan
262,39252,22-04-2021,Saskatchewan
262,39514,23-04-2021,Saskatchewan
296,39810,24-04-2021,Saskatchewan
256,40066,25-04-2021,Saskatchewan
248,40314,26-04-2021,Saskatchewan
226,40540,27-04-2021,Saskatchewan
220,40760,28-04-2021,Saskatchewan
207,40967,29-04-2021,Saskatchewan
267,41234,30-04-2021,Saskatchewan
266,41500,01-05-2021,Saskatchewan
239,41739,02-05-2021,Saskatchewan
213,41952,03-05-2021,Saskatchewan
193,42145,04-05-2021,Saskatchewan
203,42348,05-05-2021,Saskatchewan
158,42506,06-05-2021,Saskatchewan
297,42803,07-05-2021,Saskatchewan
276,43079,08-05-2021,Saskatchewan
177,43256,09-05-2021,Saskatchewan
152,43408,10-05-2021,Saskatchewan
190,43598,11-05-2021,Saskatchewan
184,43782,12-05-2021,Saskatchewan
225,44007,13-05-2021,Saskatchewan
228,44235,14-05-2021,Saskatchewan
199,44434,15-05-2021,Saskatchewan
167,44601,16-05-2021,Saskatchewan
182,44783,17-05-2021,Saskatchewan
130,44913,18-05-2021,Saskatchewan
144,45057,19-05-2021,Saskatchewan
148,45205,20-05-2021,Saskatchewan
174,45379,21-05-2021,Saskatchewan
181,45560,22-05-2021,Saskatchewan
117,45677,23-05-2021,Saskatchewan
103,45780,24-05-2021,Saskatchewan
110,45890,25-05-2021,Saskatchewan
155,46045,26-05-2021,Saskatchewan
118,46163,27-05-2021,Saskatchewan
122,46285,28-05-2021,Saskatchewan
179,46464,29-05-2021,Saskatchewan
171,46635,30-05-2021,Saskatchewan
113,46748,31-05-2021,Saskatchewan
86,46834,01-06-2021,Saskatchewan
130,46964,02-06-2021,Saskatchewan
133,47097,03-06-2021,Saskatchewan
89,47186,04-06-2021,Saskatchewan
99,47285,05-06-2021,Saskatchewan
74,47359,06-06-2021,Saskatchewan
68,47427,07-06-2021,Saskatchewan
90,47517,08-06-2021,Saskatchewan
57,47574,09-06-2021,Saskatchewan
94,47668,10-06-2021,Saskatchewan
96,47764,11-06-2021,Saskatchewan
111,47875,12-06-2021,Saskatchewan
66,47941,13-06-2021,Saskatchewan
55,47996,14-06-2021,Saskatchewan
47,48043,15-06-2021,Saskatchewan
82,48125,16-06-2021,Saskatchewan
95,48220,17-06-2021,Saskatchewan
107,48327,18-06-2021,Saskatchewan
54,48381,19-06-2021,Saskatchewan
60,48441,20-06-2021,Saskatchewan
49,48490,21-06-2021,Saskatchewan
15,48505,22-06-2021,Saskatchewan
32,48537,23-06-2021,Saskatchewan
53,48590,24-06-2021,Saskatchewan
56,48646,25-06-2021,Saskatchewan
60,48706,26-06-2021,Saskatchewan
48,48754,27-06-2021,Saskatchewan
17,48771,28-06-2021,Saskatchewan
52,48823,29-06-2021,Saskatchewan
31,48854,30-06-2021,Saskatchewan
7,48861,01-07-2021,Saskatchewan
21,48882,02-07-2021,Saskatchewan
49,48931,03-07-2021,Saskatchewan
27,48958,04-07-2021,Saskatchewan
20,48978,05-07-2021,Saskatchewan
14,48992,06-07-2021,Saskatchewan
47,49039,07-07-2021,Saskatchewan
113,49152,08-07-2021,Saskatchewan
46,49198,09-07-2021,Saskatchewan
42,49240,10-07-2021,Saskatchewan
20,49260,11-07-2021,Saskatchewan
19,49279,12-07-2021,Saskatchewan
25,49304,13-07-2021,Saskatchewan
18,49322,14-07-2021,Saskatchewan
19,49341,15-07-2021,Saskatchewan
21,49362,16-07-2021,Saskatchewan
35,49397,17-07-2021,Saskatchewan
36,49433,18-07-2021,Saskatchewan
17,49450,19-07-2021,Saskatchewan
22,49472,20-07-2021,Saskatchewan
53,49525,21-07-2021,Saskatchewan
31,49556,22-07-2021,Saskatchewan
52,49608,23-07-2021,Saskatchewan
48,49656,24-07-2021,Saskatchewan
